Gender,Domicile,DegreeTitle,MatricMarks,MatricMaxMarks,MetricBoardName,InterDegreeTitle,InterMarks,InterMaxMarks,InterSubjects,InterBoard,NtsMarks,Session,Year,hum100,csc101,mth100,mth101,phy121,hum110,hum114,csc102,eee241,csc110,mth104,csc211,csc103,csc241,hum102,mth105,hum103,bio231,hum111,eee121,cse291,mth231,mgt101,csc322,mth262,cse304,csc339,cse305,cse303,csc371,csc291,csc336,csc301,csc462,csc141,bio130,bio111,bio132,mth242,phy120,csc356,cse302,cse494,cse333,csc461,cse350,csc303,cse356,csc475,cse455,cse498,csc412,csc441,eee440,csc350,csc321,csc454,csc483,csc498,csc312,csc354,csc496,mgt403,bio310,cse354,cse499,hum430,hum220,cse483,env230,hum434,csc402,csc499,mgt131,csc455,phy100,phy229,csc471,csc112,csc221,mgt350,eee231,csc494,csc444,hum320,csc478,cse299,csc479,csc448,csc271,mth467,cse355,csc456,csc253,mth375,bsc208,csc201,csc330,csc445,csc447,csc314,csc392,csc443,csc332,csc536,csc304,csc581,csc348,csc571,hum431,csc328,hum432,csc334,csc353,cse330,csd201,csd205,csd204,eee119,csd203,csd200,csd102,csd100,csd101,csd202,gpa_sem_1,gpa_sem_2,gpa_sem_3,gpa_sem_4,gpa_sem_5,gpa_sem_6,gpa_sem_7,gpa_sem_8,gpa_sem_9,gpa_sem_10,gpa_sem_11,gpa_sem_12,newRegNo,Program,LG,CGPA,null_row_count,real_merit,session_ordered,dropout,board_clean,reduced_boards,matric%,inter%,inter_sbuject_clean,boards_cat,inter_sbuject_cat,Gender_cat,Program_cat,gpa_sem_1_cat
Male,AJK,Matric,770,1050,"BISE, AJK",FSC,731,1100,Computer Science,"bise, ajk",64,SP16,2016,3.54,,,,,3.54,,3.1,1.77,2.07,3.54,1.77,3.54,3.1,3.1,3.1,1.77,,3.1,3.54,,2.07,2.07,2.94,2.07,,2.94,,,,2.94,2.94,,2.94,,,,,1.77,,,,,,,,,,,,,,2.94,2.94,,,,,,3.45,,,,,,,3,,,,,,2.94,3.45,,,,,,2.07,,3.1,,,,,,,,1.77,,,2.94,3,3.45,,2.07,,2.94,,2.94,3,3.45,,3.45,,,,,,,,,,,,,,,,,,,,,3.54,3.1,1.77,2.07,2.94,3.45,2.94,3,,,,,ciit/sp16-bcs-640/isb,bcs,,2.99,97,65.91515152,4,,bise ajk,ajk boards,0.733333333,0.664545455,cs,19,0,1,1,5
Male,Islamabad Capital Territory,Matric,837,1050,"FBISE, Islamabad",FSC,751,1100,Pre Engineering,"fbise, islamabad",70,SP16,2016,3.7,,,,,3.7,,3.7,3.88,3.68,3.7,3.88,3.7,3.7,3.7,3.7,3.88,,3.7,3.7,,3.68,3.68,3.81,3.68,,3.81,,,,3.81,,,3.49,,,,,3.88,,,,,,,,,,,,,,3.49,3.81,,,,,,3.72,,,3.74,,,,3.74,,,,,,3.74,3.72,,,,3.74,,3.68,,3.7,,3.72,,,,,,3.88,,,3.49,,3.72,,3.68,,3.72,,3.49,,,,3.49,3.81,,,,,,,,,,,,,,,,,,,,3.7,3.7,3.88,3.68,3.81,3.72,3.49,3.74,,,,,ciit/sp16-bcs-1304/isb,bcs,,3.72,97,70.28051948,4,,fbise,federal board,0.797142857,0.682727273,preeng,30,2,1,1,5
Female,Sindh,O-Level,759,900,Cambridge Board,A-Level,920,1100,"Chemistry, Biology, Mathematics and Psychology",cambridge board,59,SP16,2016,3.51,,,,,3.51,,3.64,3.82,,3.51,3.82,3.51,3.64,3.64,3.64,3.82,,3.64,3.51,,,,,,,,,,,,,,,,,,,3.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.64,,,,,,,,3.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.51,3.64,3.82,,,,,,,,,,ciit/sp16-bcs-648/isb,bcs,,3.66,100,71.38787879,4,,cambridge,international boards,0.843333333,0.836363636,gs,31,1,0,1,5
Male,Islamabad Capital Territory,Matric,910,1050,"FBISE, Islamabad",FSC,798,1100,Pre Medical,"fbise, islamabad",69,SP16,2016,3.22,,,,,3.22,,2.78,2.57,1.63,3.22,2.57,3.22,2.78,2.78,2.57,2.57,,2.78,3.22,,2.64,2.68,2.64,1.63,,2.64,,,,2.64,2.64,,1.43,,,,,2.57,,,,,,,,,,,,,,1.43,2.64,,,,,,2.68,,,,,,,2.44,,,,,,1.43,2.68,,,,2.44,,1.63,,2.78,,,,,,,,2.57,,,1.43,,2.68,,1.63,,1.43,,1.43,2.44,2.68,,2.68,,,,,,,,,,,,,,,,,,,,,3.22,2.78,2.57,1.63,2.64,2.68,1.43,2.44,,,,,ciit/sp16-bcs-2725/isb,bcs,,2.67,99,72.18484848,4,,fbise,federal board,0.866666667,0.725454545,premed,30,3,1,1,4
Male,Islamabad Capital Territory,Matric,891,1050,"FBISE, Islamabad",FSC,840,1100,Pre Engineering,"fbise, islamabad",64,SP16,2016,3.06,,,,,3.06,,2.79,2.12,1.94,3.06,2.12,3.06,2.79,2.79,2.79,2.12,,2.79,3.06,,1.94,1.94,2.11,1.94,,2.11,,,,1.22,2.11,,0.86,,,,,2.12,,,,,,,,,,,,,,1.15,2.11,,,,,,1.22,,,,,,,3,,,,,,0.86,1.22,,,,1.15,,1.94,,2.79,,,,,,,,2.12,,,3,3,1.22,,1.94,,,,0.86,1.15,1.22,,0.86,,,,,,,,,,,,,,,,,,,,,3.06,2.79,2.12,1.94,2.11,1.22,0.86,1.15,3,,,,ciit/sp16-bcs-3155/isb,bcs,,2.35,99,71.03116883,4,,fbise,federal board,0.848571429,0.763636364,preeng,30,2,1,1,4
Male,Punjab,Matric,857,1050,"FBISE, Islamabad",FSC,814,1100,Pre Engineering,"fbise, islamabad",63,SP16,2016,3.66,,,,,3.66,,2.84,2.99,3.26,3.66,2.99,3.66,2.84,2.84,2.84,2.99,,2.84,3.66,,2.82,2.82,3.01,2.82,,3.01,,,,3.01,3.01,,3.15,,,,,2.99,,,,,,,,,,,,,,3.15,3.01,,,,,,3.26,,,3.32,,,,3.32,3.32,,,,,3.32,3.26,3.32,,,,,2.82,,2.84,,3.32,,,,,,2.99,,,3.15,3.15,3.26,,2.82,,3.15,,3.15,,3.26,3.26,3.26,,,,,,,,,,,,,,,,,,,,,3.66,2.84,2.99,2.82,3.01,3.26,3.15,3.32,,,,,ciit/sp16-bcs-2398/isb,bcs,,3.12,98,69.26190476,4,,fbise,federal board,0.816190476,0.74,preeng,30,2,1,1,5
Male,Punjab,Matric,882,1050,"BISE, Rawalpindi",FSC,352,550,Pre Engineering,"bise, rawalpindi",63,SP16,2015,2.61,,,,,2.61,,1.81,2.35,1.38,2.61,2.35,2.61,1.51,1.81,1.81,2.35,,1.81,2.61,,1.88,1.88,1.38,1.88,,1.38,,,,1.38,1.38,,1.39,,,,,2.35,,,,,,,,,,,,,,1.39,1.38,,,,,,1.51,,,,,,,2.23,,,,,,2.23,1.51,,,,2.23,,1.88,,1.81,,,,,,,,2.35,,,1.39,,1.51,,1.88,,,,1.39,2.23,1.51,,1.39,,,,,,,,,,,,,,,,,,,,,2.61,1.81,2.35,1.88,1.38,1.51,1.39,2.23,,,,,ciit/sp16-bcs-2493/isb,bcs,,2.15,99,65.5,4,,bise rawalpindi,punjab boards,0.84,0.64,preeng,27,2,1,1,2
Male,Punjab,Matric,854,1050,"FBISE, Islamabad",FSC,759,1100,Pre Engineering,"fbise, islamabad",65,SP16,2016,1.95,,,,,1.95,,2.74,2.66,2.8,1.95,2.66,1.79,2.74,2.74,1.52,2.66,,1.79,1.79,,1.66,2.66,1.66,2.73,,1.66,,,,1.52,2.73,,1.88,,,,,2.66,,,,,,,,,,,,,,2.73,2.8,,,,,,1.52,,,,,,,2.8,,,,,,1.88,1.52,,,,,,1.66,,2.74,,,,,,,,2.66,,,1.88,1.88,2.8,,1.88,,1.52,,,2.73,,1.52,1.88,1.66,,,,,,,,,,,,,,,,,,,,1.95,1.79,2.74,2.66,1.66,1.52,1.88,2.73,2.8,,,,ciit/sp16-bcs-3317/isb,bcs,,2.55,99,68.23333333,4,,fbise,federal board,0.813333333,0.69,preeng,30,2,1,1,0
Male,Punjab,Matric,808,1050,"BISE, Multan",FSC,858,1100,Pre Engineering,"bise, multan",59,SP16,2016,2.61,,,,,2.61,,2.3,2.83,2.48,2.61,2.83,2.61,2.22,2.3,2.3,2.83,,2.3,2.61,,2.67,2.67,2.48,2.67,,2.48,,,,2.48,2.48,,1.86,,,,,2.83,,,,,,,,,,,,,,3.21,2.48,,,,,,2.22,,,3.21,,,,3.21,,,,,,1.86,2.22,,,,3.21,,2.67,,2.3,,,,,,,,2.83,,,1.86,3.21,2.22,,2.67,,1.86,,1.86,,2.22,,2.22,,,,,,,,,,,,,,,,,,,,,2.61,2.3,2.83,2.67,2.48,2.22,1.86,3.21,,,,,ciit/sp16-bcs-3070/isb,bcs,,2.67,135,68.3952381,4,,bise multan,punjab boards,0.76952381,0.78,preeng,26,2,1,1,2
Female,Punjab,Matric,826,1050,"BISE, Bahawalpur",FSC,737,1100,Computer Science,"bise, bahawalpur",62,SP16,2016,1.9,,,,,1.9,,3.2,2.23,2.23,1.9,2.23,2.09,3.2,3.2,3.2,2.71,,3.2,1.9,,2.71,2.16,1.81,2.71,,2.71,,,,1.81,,,2.16,,,,,2.23,,,,,,,,,,,,,,2.16,2.16,,,,,,1.81,,,,,,,,2.16,,,,,2.16,1.81,2.16,,,2.16,,2.71,,3.2,,,,,,,,2.23,,,2.16,2.16,1.81,,2.16,,1.81,,,2.16,,,,1.81,,,,,,,,,,,,,,,,,,,,1.9,2.09,3.2,2.23,2.71,1.81,2.16,2.16,,,,,ciit/sp16-bcs-305/isb,bcs,,2.52,100,65.66666667,4,,bise bahawalpur,punjab boards,0.786666667,0.67,cs,21,0,0,1,0
Female,Punjab,Matric,907,1050,"FBISE, Islamabad",FSC,447,550,Pre Medical,"fbise, islamabad",57,SP16,2015,2.84,,,,,2.84,,3.31,2.83,3.06,2.84,2.83,2.84,3.31,3.31,3.31,2.83,,3.31,2.84,,3.06,3.06,2.74,3.06,,2.74,,,,2.74,2.74,,2.83,,,,,2.83,,,,,,,,,,,,,,2.83,2.74,,,,,,3,,,3.36,,,,3.36,,,,,,3.36,3,,,,,,3.06,,3.31,,,,,,,,2.83,,,2.83,3.36,3,,3.06,,2.83,,2.83,,3,,3,,,,,,,,,,,,,,,,,,,,,2.84,3.31,2.83,3.06,2.74,3,2.83,3.36,,,,,ciit/sp16-bcs-1578/isb,bcs,,3,135,69.64718615,4,,fbise,federal board,0.863809524,0.812727273,premed,30,3,0,1,3
Male,Punjab,Matric,797,1050,"FBISE, Islamabad",FSC,697,1100,Pre Engineering,"fbise, islamabad",66,SP16,2016,3.41,,,,,3.41,,3.15,2.62,2.53,3.41,2.62,3.41,3.15,3.15,3.15,2.62,,3.15,3.41,,2.53,2.53,2.9,2.53,,2.9,,,,2.9,2.9,,2.56,,,,,2.62,,,,,,,,,,,,,,2.56,2.9,,,,,,3.02,,,2.94,,,,2.94,2.94,,,,,2.56,3.02,,,,2.94,,2.53,,3.15,,,,,,,,2.62,,,2.56,,3.02,,2.53,,2.56,,2.56,2.94,3.02,,3.02,,,,,,,,,,,,,,,,,,,,,3.41,3.15,2.62,2.53,2.9,3.02,2.56,2.94,,,,,ciit/sp16-bcs-1786/isb,bcs,,2.91,97,65.93593074,4,,fbise,federal board,0.759047619,0.633636364,preeng,30,2,1,1,5
Male,Punjab,O-Level,641,900,Cambridge Board,A-Level,765,1100,Pre Engineering,cambridge board,71,SP16,2016,3.19,,,,,3.19,,2.94,2.03,2.11,3.19,2.03,3.19,2.94,2.94,2.94,2.03,,2.94,3.19,,2.11,2.11,1.93,2.11,,1.93,,,,1.93,,,1.59,,,,,2.03,,,,,,,,,,,,,,1.59,1.93,,,,,,1.6,,,3.07,,,,3.07,,,,,,1.59,1.6,3.07,,,,,2.11,,2.94,,,,,,,,2.03,,,1.59,1.59,1.6,,2.11,,,,1.59,3.07,,,1.6,,1.6,1.6,1.93,,,,,,,,,,,,,,,,,3.19,2.94,2.03,2.11,1.93,1.6,1.59,3.07,,,,,ciit/sp16-bcs-2805/isb,bcs,,2.47,100,70.44040404,4,,cambridge,international boards,0.712222222,0.695454545,preeng,31,2,1,1,4
Male,Punjab,Matric,841,1050,"FBISE, Islamabad",FSC,412,550,Computer Science,"fbise, islamabad",62,SP16,2015,3.49,,,,,3.49,,3.3,3.16,2.66,2.54,3.16,3.49,3.3,3.3,3.3,3.16,,3.3,3.49,,3.13,3.13,2.94,3.13,,2.94,,,,2.94,,,2.61,,,,,3.16,,,,,,,,,,,,,,2.61,2.94,,,,,,2.66,,,,,,,2.54,,,,,,2.54,2.66,,,,2.54,,3.13,,3.3,,2.66,,,,,,3.16,,,2.61,,2.66,,3.13,,2.66,,2.61,,,,2.61,2.94,,,,,,,,,,,,,,,,,,,,3.49,3.3,3.16,3.13,2.94,2.66,2.61,2.54,,,,,ciit/sp16-bcs-3523/isb,bcs,,3.03,99,68.97316017,4,,fbise,federal board,0.800952381,0.749090909,cs,30,0,1,1,5
Female,Punjab,Matric,886,1050,"FBISE, Islamabad",FSC,903,1100,Computer Science,"fbise, islamabad",59,SP16,2016,3.57,,,,,3.57,,3.35,2.92,3.24,3.57,2.92,3.57,3.35,3.35,3.35,2.92,,3.35,3.57,,3.24,3.24,3.21,3.24,,3.21,,,,3.21,3.21,,3.38,,,,,2.92,,,,,,,,,,,,,,3.38,3.21,,,,,,3.72,,,3.74,,,,3.74,,,,,,3.38,3.72,,,,,,3.24,,3.35,,,,,,,,2.92,,,3.38,,3.72,,3.24,,3.38,,3.38,3.74,3.72,,3.72,,,,,,,,,,,,,,,,,,,,,3.57,3.35,2.92,3.24,3.21,3.72,3.38,3.74,,,,,ciit/sp16-bcs-2494/isb,bcs,,3.37,98,70.77445887,4,,fbise,federal board,0.843809524,0.820909091,cs,30,0,0,1,5
Male,Punjab,O-Level,653,900,Cambridge Board,A-Level,745,1100,General Science,cambridge board,73,SP16,2016,3.48,,,,,3.48,,3.23,2.94,2.94,3.48,2.94,3.48,3.23,3.23,3.23,2.94,,3.23,3.48,,2.94,2.94,3.43,2.94,,3.43,,,,3.43,3.43,,3.74,,,,,2.94,,,,,,,,,,,,,,3.74,3.43,,,,,,3.48,,,3.46,,,,3.46,,,,,,3.74,3.48,,,,3.46,,2.94,,3.23,,,,,,,,2.94,,,3.74,,3.48,,2.94,,3.74,,3.74,,3.48,,3.48,,,,,,,,,,,,,,,,,,,,,3.48,3.23,2.94,2.94,3.43,3.48,3.74,3.46,,,,,ciit/sp16-bcs-152/isb,bcs,,3.32,135,70.84646465,4,,cambridge,international boards,0.725555556,0.677272727,gs,31,1,1,1,5
Male,Islamabad Capital Territory,Matric,903,1050,"BISE, Rawalpindi",FSC,757,1100,Pre Engineering,"bise, rawalpindi",62,SP16,2016,2.95,,,,,2.95,,1.86,1.99,2.37,2.95,1.99,2.95,1.86,1.86,1.86,1.99,,1.86,2.95,,2.37,2.37,2.43,2.37,,1.32,,,,1.32,,,2.83,,,,,1.32,,,,,,,,,,,,,,2.83,1.32,,,,,,2.43,,,3.12,,,,3.12,,,,,,2.83,2.43,,,,3.12,,2.37,,1.86,,,,,,,,1.99,,,2.83,2.83,2.43,,2.37,,2.43,,2.83,3.12,,,,1.32,2.43,,,,,,,,,,,,,,,,,,,2.95,1.86,1.99,2.37,1.32,2.43,2.83,3.12,,,,,ciit/sp16-bcs-1118/isb,bcs,,2.63,100,67.12727273,4,,bise rawalpindi,punjab boards,0.86,0.688181818,preeng,27,2,1,1,3
Male,Punjab,Matric,903,1050,"BISE, Rawalpindi",FSC,799,1100,Pre Engineering,"bise, rawalpindi",69,SP16,2016,3.44,,,,,3.44,,3.11,3,2.79,3.44,3,3.44,3.11,3.11,3.11,3,,3.11,3.44,,2.79,2.79,3.07,2.79,,3.07,,,,3.07,3.07,,3.55,,,,,3,,,,,,,,,,,,,,3.55,3.07,,,,,,3.66,,,3.66,,,,3.66,,,,,,3.66,3.66,,,,3.66,,2.79,,3.11,,,,,,,,3,,,3.55,,3.66,,2.79,,3.55,,3.55,,3.66,,3.66,,,,,,,,,,,,,,,,,,,,,3.44,3.11,3,2.79,3.07,3.66,3.55,3.66,,,,,ciit/sp16-bcs-1057/isb,bcs,,3.26,99,72.15454545,4,,bise rawalpindi,punjab boards,0.86,0.726363636,preeng,27,2,1,1,5
Male,Islamabad Capital Territory,O-Level,720,900,Cambridge Board,A-Level,855,1100,Computer Science,cambridge board,78,SP16,2016,3.54,,,,,3.54,,3.55,3.68,3.53,3.54,3.68,3.54,3.55,3.55,3.55,3.68,,3.55,3.54,,3.53,3.53,3.48,3.53,,3.48,,,,3.48,,,3.51,,,,,3.68,,,,,,,,,,,,,,3.51,3.48,,,,,,3.68,,,,,,,3.56,3.56,,,,,3.56,3.68,,,,3.56,,3.53,,3.55,,3.68,,,,,,3.68,,,3.51,,3.68,,3.53,,3.68,,3.51,,,,3.51,3.48,,,,,,,,,,,,,,,,,,,,3.54,3.55,3.68,3.53,3.48,3.68,3.51,3.56,,,,,ciit/sp16-bcs-1392/isb,bcs,,3.56,99,78.09090909,4,,cambridge,international boards,0.8,0.777272727,cs,31,0,1,1,5
Female,Punjab,Matric,956,1050,"BISE, Rawalpindi",FSC,886,1100,Pre Medical,"bise, rawalpindi",78,SP16,2016,3.71,,,,,3.71,,,,,3.71,,3.71,,,,,,,3.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.71,,,,,,,,,,,,ciit/sp16-bcs-2863/isb,bcs,,3.71,100,80.32294372,4,,bise rawalpindi,punjab boards,0.91047619,0.805454545,premed,27,3,0,1,6
Male,Punjab,Matric,946,1050,"BISE, Gujranwala",FSC,805,1100,Pre Engineering,"bise, gujranwala",70,SP16,2016,2.88,,,,,2.88,,1.9,2.07,1.19,2.88,2.07,2.88,1.9,1.9,1.9,2.07,,1.9,2.88,,1.19,1.19,2.32,1.19,,2.32,,,,2.32,3.05,,2.32,,,,,2.07,,,,,,,,,,,,,,3.13,3.13,,,,,,1,,,,,,,1,1,,,,,3.05,,,,,3.13,,1.19,,1.9,,3.13,,,,,,2.07,,,1,1,3.13,,1.86,3.05,,,,1,,,,,,,,,,,,,,,,,,,,,,,,2.88,1.9,2.07,1.19,1.86,,2.32,1,3.13,3.05,,,ciit/sp16-bcs-817/isb,bcs,,2.45,99,73.28225108,4,,bise gujranwala,punjab boards,0.900952381,0.731818182,preeng,24,2,1,1,3
Male,Balochistan,Matric,809,1050,"FBISE, Islamabad",FSC,638,1100,Computer Science,"fbise, islamabad",69,SP16,2016,1.92,,,,,1.92,,,,,1.92,,1.92,,,,,,,1.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.92,,,,,,,,,,,,ciit/sp16-bcs-543/isb,bcs,,1.92,98,65.4047619,4,,fbise,federal board,0.77047619,0.58,cs,30,0,1,1,0
Male,Punjab,Matric,904,1050,"BISE, Rawalpindi",FSC,384,550,Pre Engineering,"bise, rawalpindi",59,SP16,2015,3.18,,,,,3.18,,3.18,2.74,2.86,3.18,2.74,3.18,2.67,2.67,2.67,2.74,,2.67,3.18,,2.86,2.86,2.55,2.86,,2.55,,,,2.55,,,3.17,,,,,2.74,,,,,,,,,,,,,,3.17,2.55,,,,,,3.18,,,3.68,,,,3.68,,,,,,3.17,3.18,3.68,,,3.68,,2.86,,2.67,,3.18,,,,,,2.74,,,3.17,3.17,3.18,,2.86,,3.18,,3.17,3.68,,,,2.55,,,,,,,,,,,,,,,,,,,,3.18,2.67,2.74,2.86,2.55,3.18,3.17,3.68,,,,,ciit/sp16-bcs-1420/isb,bcs,,2.98,99,66.03679654,4,,bise rawalpindi,punjab boards,0.860952381,0.698181818,preeng,27,2,1,1,4
Male,Islamabad Capital Territory,Matric,755,1050,"FBISE, Islamabad",FSC,853,1100,Pre Engineering,"fbise, islamabad",60,SP16,2016,3.63,,,,,3.63,,3.29,3.04,2.92,3.63,3.04,3.63,3.29,3.29,3.29,3.04,,3.29,3.63,,2.92,2.92,2.61,2.92,,2.61,,,,2.61,,,2.58,,,,,3.04,,,,,,,,,,,,,,2.58,2.61,,,,,,3.46,,,1.27,,,,,,,,,,2.58,3.46,,,,,,2.92,,3.29,,3.46,,,,,,3.04,,,2.58,2.58,1.27,,2.92,,3.46,,2.58,,,,2.58,2.61,,,,,,,,,,,,,,,,,,,,3.63,3.29,3.04,2.92,2.61,3.46,2.58,1.27,,,,,ciit/sp16-bcs-1664/isb,bcs,,3.03,128,68.20865801,4,,fbise,federal board,0.719047619,0.775454545,preeng,30,2,1,1,5
Male,Punjab,Matric,945,1050,"BISE, DG Khan",FSC,792,1100,Pre Engineering,"bise, dg khan",63,SP16,2016,2.95,,,,,2.95,,2.94,2.54,2.53,2.95,2.22,2.95,2.94,2.94,2.94,2.22,,2.94,2.95,,2.53,2.53,2.54,2.53,,2.54,,,,2.54,3,,2.86,,,,,2.22,,,,,,,,,,,,,,2.86,2.54,,,,,,3,,,3.12,,,,,3.12,,,,,3.12,3,,,,,,2.53,,2.94,,3.12,,,,,,2.22,,,2.86,3.12,3,,2.53,,,,2.86,,,,3,,,,2.54,,,,,,,,,,,,,,,,,2.95,2.94,2.22,2.53,2.54,,3,2.86,3.12,,,,ciit/sp16-bcs-409/isb,bcs,,2.76,99,69.3,4,,bise dg khan,kpk boards,0.9,0.72,preeng,10,2,1,1,3
Male,Islamabad Capital Territory,Matric,874,1050,"FBISE, Islamabad",FSC,820,1100,Pre Engineering,"fbise, islamabad",66,SP16,2016,3.28,,,,,3.28,,3.58,3.27,3.51,3.28,3.27,3.28,3.58,3.58,3.58,3.27,,3.58,3.28,,3.51,3.51,3.23,3.51,,3.23,,,,3.23,,,3.63,,,,,3.27,,,,,,,,,,,,,,3.63,3.23,,,,,,3.34,,,,,,,3.52,3.52,,,,,3.63,3.34,,,,,,3.51,,3.58,,,,,,,,3.27,,,3.63,3.52,3.34,,3.51,,,,3.63,3.52,,,3.63,,3.34,3.34,3.23,,,,,,,,,,,,,,,,,3.28,3.58,3.27,3.51,3.23,3.34,3.63,3.52,,,,,ciit/sp16-bcs-1768/isb,bcs,,3.42,99,71.14199134,4,,fbise,federal board,0.832380952,0.745454545,preeng,30,2,1,1,4
Male,Punjab,Matric,896,1050,"BISE, Gujranwala",FSC,861,1100,Pre Engineering,"bise, gujranwala",52,SP16,2016,0,,,,,0,,,,,0,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,ciit/sp16-bcs-174/isb,bcs,,0,100,65.84242424,4,,bise gujranwala,punjab boards,0.853333333,0.782727273,preeng,24,2,1,1,0
Female,Punjab,O-Level,720,900,Cambridge Board,FSC,704,1100,Pre Engineering,"fbise, islamabad",67,SP16,2016,2.42,,,,,2.42,,2.32,1.65,2.22,2.42,1.65,2.42,2.32,2.32,2.32,1.65,,2.32,2.42,,2.22,2.22,2.67,1.89,,1.89,,,,1.89,1.89,,2.47,,,,,1.65,,,,,,,,,,,,,,2.47,1.73,,,,,,1.73,,,,,,,2.67,,,,,,2.67,1.73,,,,,,2.22,,2.22,,,,,,,,1.65,,,2.47,2.47,1.73,,2.22,,2.47,,,2.67,1.73,,,1.73,,,,,,,,,,,,,,,,,,,,2.42,2.32,1.65,2.22,1.89,1.73,2.47,2.67,,,,,ciit/sp16-bcs-865/isb,bcs,,2.43,98,67.1,4,,fbise,federal board,0.8,0.64,preeng,30,2,0,1,2
Male,Punjab,Matric,944,1050,"BISE, Rawalpindi",FSC,855,1100,Pre Engineering,"bise, rawalpindi",61,SP16,2016,2.82,,,,,2.82,,2.15,1.61,2.26,2.82,1.61,2.82,2.15,2.15,2.15,1.61,,2.15,2.82,,2.26,2.26,2.61,2.26,,1.89,,,,1.89,1.89,,2.88,,,,,1.61,,,,,,,,,,,,,,2.88,1.89,,,,,,1.31,,,2.61,,,,,,,,,,2.61,1.31,2.61,,,,,2.26,,2.15,,,,,,,,1.61,,,2.61,2.88,2.88,,2.26,,2.88,,,2.61,1.31,,1.31,,,,,,,,,,,,,,,,,,,,,2.82,2.15,1.61,2.26,1.89,1.31,2.88,2.61,,,,,ciit/sp16-bcs-601/isb,bcs,,2.39,97,70.58138528,4,,bise rawalpindi,punjab boards,0.899047619,0.777272727,preeng,27,2,1,1,3
Male,Punjab,Matric,879,1050,"BISE, Sargodha",FSC,814,1100,Pre Engineering,"bise, sargodha",67,SP16,2016,3.06,,,,,3.06,,2.68,1.18,1.72,3.06,1.18,3.06,2.68,2.68,2.68,1.18,,2.68,3.06,,1.72,1.72,1.78,1.79,,1.79,,,,1.79,1.79,,2.13,,,,,1.18,,,,,,,,,,,,,,2.13,1.78,,,,,,1.78,,,2.43,,,,,,,,,,2.13,1.78,2.43,,,,,1.72,,2.68,,,,,,,,1.18,,,2.13,2.13,2.43,,1.72,,2.13,,2.13,,1.78,,1.78,,,,,,,,,,,,,,,,,,,,,3.06,2.68,1.18,1.72,1.79,1.78,2.13,2.43,,,,,ciit/sp16-bcs-591/isb,bcs,,2.31,123,71.47142857,4,,bise sargodha,punjab boards,0.837142857,0.74,preeng,29,2,1,1,4
Male,Punjab,Matric,846,1050,"BISE, Bahawalpur",FSC,847,1100,Pre Engineering,"bise, bahawalpur",57,SP16,2016,3.54,,,,,3.54,,2.87,3,2.75,3.54,3,3.54,2.87,2.87,2.87,2.4,,2.87,3.54,,2.75,2.75,2.68,2.75,,2.68,,,,2.68,,,2.32,,,,,3,,,,,,,,,,,,,,2.32,2.68,,,,,,3.26,,,2.4,,,,,,,,,,2.32,3.26,,,,,,2.75,,2.87,,3.26,,,,,,3,,,2.32,,3.26,,2.75,,3.26,,2.32,2.4,,,2.32,2.68,,,,,,,,,,,,,,,,,,,,3.54,2.87,3,2.75,2.68,3.26,2.32,2.4,,,,,ciit/sp16-bcs-3115/isb,bcs,,2.92,99,67.35714286,4,,bise bahawalpur,punjab boards,0.805714286,0.77,preeng,21,2,1,1,5
Male,Punjab,Matric,803,1050,"FBISE, Islamabad",FSC,361,550,Pre Engineering,"bise, bahawalpur",60,SP16,2015,2.99,,,,,2.99,,2.2,2.13,1.52,2.99,2.13,2.99,2.2,2.2,2.2,2.13,,2.2,2.99,,2.12,1.52,2.12,1.52,,2.12,,,,2.12,,,1.79,,,,,2.13,,,,,,,,,,,,,,1.79,1.9,,,,,,1.67,,,1.9,,,,,,,,,,1.79,1.67,1.9,,,,,1.52,,2.2,,1.79,,,,,,2.13,,,1.79,1.79,1.67,,1.52,,1.67,,1.9,1.9,,,,2.12,,,,,,,,,,,,,,,,,,,,2.99,2.2,2.13,1.52,2.12,1.67,1.79,1.9,,,,,ciit/sp16-bcs-1621/isb,bcs,,2.24,99,63.9021645,4,,bise bahawalpur,punjab boards,0.764761905,0.656363636,preeng,21,2,1,1,3
